datetime,month,day,hour,minute,day_of_week,inlet_temp,heating_system,heating_ambient,heating_outlet,cooling_system,cooling_ambient,cooling_outlet
8/7/2017 19:00,8,19,1,24.8,32.0,23,69603.51200000002,0.0,14.743476800000002,0.0,0.0,14.437192000000003
8/7/2017 20:00,8,20,2,23.0,33.0,23,0.0,0.0,14.997807999999994,0.0,0.0,14.998970632464333
8/7/2017 21:00,8,21,3,22.0,38.0,23,0.0,176010.66,14.997727999999995,0.0,0.0,14.998862632464334
8/7/2017 22:00,8,22,4,22.0,38.0,23,0.0,176010.66,14.997167999999995,0.0,0.0,14.998250632464336
8/7/2017 23:00,8,23,5,21.0,40.0,23,0.0,0.0,14.997087999999994,0.0,0.0,14.998250632464336
8/8/2017 0:00,8,0,6,19.0,46.0,23,0.0,0.0,15.000061999999993,0.0,0.0,15.000325999999994
8/8/2017 1:00,8,1,0,17.0,52.0,23,0.0,6023.68,14.998437999999995,0.0,0.0,14.997905999999993
8/8/2017 2:00,8,2,1,16.0,59.0,23,0.0,6023.68,14.999957999999992,0.0,0.0,15.00006599999999
8/8/2017 3:00,8,3,2,17.0,55.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/8/2017 4:00,8,4,3,16.0,59.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/8/2017 5:00,8,5,4,19.0,49.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/8/2017 6:00,8,6,5,22.0,43.0,23,0.0,0.0,15.000061999999993,0.0,0.0,15.000325999999994
8/8/2017 7:00,8,7,6,24.0,41.0,23,33572.06,62176.74,14.537028636363637,9123918.6,47297576.0,14.427829162012985
8/8/2017 8:00,8,8,0,26.0,34.0,23,0.0,0.0,14.679176333333338,10858796.2,61768910.0,14.733422714285718
8/8/2017 9:00,8,9,1,27.0,32.0,23,0.0,0.0,14.798330000000005,10000633.2,53779074.0,14.63732187557604
8/8/2017 10:00,8,10,2,30.0,29.0,23,0.0,0.0,14.870540076061285,9783449.8,54736220.0,14.664540431131591
8/8/2017 11:00,8,11,3,29.0,29.0,23,0.0,0.0,14.870540076061285,0.0,0.0,14.688792431131594
8/8/2017 12:00,8,12,4,31.0,24.0,23,0.0,51273.88,14.725695147822096,0.0,0.0,14.567459356828117
8/8/2017 13:00,8,13,5,32.0,24.0,23,0.0,51273.88,14.77353971925067,11472266.0,68148336.0,14.615543356828116
8/8/2017 14:00,8,14,6,28.0,23.0,23,0.0,0.0,14.745840093275588,10128591.2,56972366.0,14.514503386013986
8/8/2017 15:00,8,15,0,28.0,30.0,23,0.0,0.0,14.871592543859649,10085951.2,55298718.0,14.738906714285715
8/8/2017 16:00,8,16,1,25.0,39.0,23,0.0,0.0,14.8692558877193,9350557.6,50069728.0,14.658514714285715
8/8/2017 17:00,8,17,2,25.0,36.0,23,0.0,129836.94,14.86943952210063,9224442.6,47692394.0,14.68469787557604
8/8/2017 18:00,8,18,3,22.0,46.0,23,0.0,0.0,14.869615101047996,4057.72,20934.06,14.684705999999998
8/8/2017 19:00,8,19,4,20.0,56.0,23,0.0,0.0,14.846498301047996,0.0,0.0,14.636255999999998
8/8/2017 20:00,8,20,5,21.0,49.0,23,0.0,0.0,14.997167999999995,0.0,0.0,14.998250632464336
8/8/2017 21:00,8,21,6,20.0,49.0,23,175745.16,0.0,14.997167999999995,0.0,0.0,14.998302632464336
8/8/2017 22:00,8,22,0,19.0,60.0,23,0.0,0.0,14.997651999999993,0.0,0.0,14.998814632464333
8/8/2017 23:00,8,23,1,18.0,73.0,23,0.0,0.0,14.997703999999993,0.0,0.0,14.998918632464333
8/9/2017 0:00,8,0,2,18.0,68.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/9/2017 1:00,8,1,3,17.0,72.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/9/2017 2:00,8,2,4,18.0,68.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/9/2017 3:00,8,3,5,17.0,72.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/9/2017 4:00,8,4,6,17.0,72.0,23,0.0,0.0,15.000061999999993,0.0,0.0,15.000325999999994
8/9/2017 5:00,8,5,0,17.0,77.0,23,0.0,6023.68,14.998437999999995,0.0,0.0,14.997825999999996
8/9/2017 6:00,8,6,1,16.0,82.0,23,37369.2,12049.18,15.000061999999993,0.0,0.0,14.999985999999993
8/9/2017 7:00,8,7,2,16.0,88.0,23,766231.54,73815.18600000003,14.814199937411637,3352157.2,17075592.0,14.7222603
8/9/2017 8:00,8,8,3,14.0,100.0,23,689704.828,83230.51800000004,14.878112301047999,0.0,0.0,14.704348000000003
8/9/2017 9:00,8,9,4,14.0,100.0,23,0.0,0.0,14.877832301047997,0.0,0.0,14.793084000000004
8/9/2017 10:00,8,10,5,14.0,94.0,23,0.0,0.0,14.949548301047995,6909466.6,35966676.0,14.948818000000003
8/9/2017 11:00,8,11,6,13.0,94.0,23,0.0,0.0,14.947236000000002,6909466.6,35966676.0,14.948106000000003
8/9/2017 12:00,8,12,0,14.0,88.0,23,120809.20600000005,0.0,14.935612333333331,6563701.4,35163006.0,14.97598
8/9/2017 13:00,8,13,1,14.0,82.0,23,11078.52,0.0,14.949806000000002,6474184.8,34365208.0,14.949290000000001
8/9/2017 14:00,8,14,2,16.0,72.0,23,0.0,0.0,14.950032301047997,6491382.2,31417360.0,14.949158000000002
8/9/2017 15:00,8,15,3,16.0,77.0,23,0.0,0.0,14.950032301047997,0.0,0.0,14.949046000000001
8/9/2017 16:00,8,16,4,17.0,68.0,23,0.0,0.0,14.949538301047996,0.0,0.0,14.948766000000003
8/9/2017 17:00,8,17,5,17.0,68.0,23,0.0,0.0,14.949538301047996,7740393.2,41313148.0,14.948634000000002
8/9/2017 18:00,8,18,6,15.0,82.0,23,0.0,0.0,14.948278000000002,0.0,0.0,14.947922000000004
8/9/2017 19:00,8,19,0,14.0,88.0,23,695575.94,0.0,14.886276333333333,0.0,0.0,14.901489999999997
8/9/2017 20:00,8,20,1,13.0,94.0,23,0.0,0.0,14.997629999999994,0.0,0.0,14.998918632464333
8/9/2017 21:00,8,21,2,14.0,88.0,23,0.0,0.0,14.997629999999994,0.0,0.0,14.998970632464333
8/9/2017 22:00,8,22,3,14.0,88.0,23,0.0,0.0,14.997549999999995,0.0,0.0,14.998684632464332
8/9/2017 23:00,8,23,4,14.0,82.0,23,0.0,0.0,14.996909999999996,0.0,0.0,14.998124632464334
8/10/2017 0:00,8,0,5,15.0,77.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/10/2017 1:00,8,1,6,16.0,72.0,23,0.0,0.0,15.000061999999993,0.0,0.0,15.000325999999994
8/10/2017 2:00,8,2,0,15.0,77.0,23,0.0,6023.68,14.998437999999995,0.0,0.0,14.997825999999996
8/10/2017 3:00,8,3,1,14.0,82.0,23,7099.84,12049.18,15.000061999999993,0.0,0.0,14.999985999999993
8/10/2017 4:00,8,4,2,13.0,88.0,23,16069.98,6023.68,15.000297999999994,0.0,0.0,15.000325999999994
8/10/2017 5:00,8,5,3,14.0,88.0,23,46339.34,6023.68,15.000297999999994,0.0,0.0,15.000325999999994
8/10/2017 6:00,8,6,4,14.0,88.0,23,46339.34,6023.68,15.000297999999994,0.0,0.0,15.000325999999994
8/10/2017 7:00,8,7,5,15.0,82.0,23,280636.12,82988.06600000002,14.879472937411636,2713935.0,13413774.0,14.807938447727274
8/10/2017 8:00,8,8,6,18.0,64.0,23,12668.04,95237.08,14.564290000000003,4020394.0,20360318.0,14.780156000000002
8/10/2017 9:00,8,9,0,19.0,60.0,23,0.0,0.0,14.976310333333336,7670832.8,40457444.0,14.921992
8/10/2017 10:00,8,10,1,20.0,56.0,23,0.0,0.0,14.869682000000005,8877426.0,47841412.0,14.684817999999998
8/10/2017 11:00,8,11,2,21.0,53.0,23,0.0,0.0,14.869335101047998,8819225.6,47971480.0,14.684817999999998
8/10/2017 12:00,8,12,3,23.0,47.0,23,0.0,0.0,14.869595101047997,4057.72,20934.06,14.684757999999999
8/10/2017 13:00,8,13,4,21.0,53.0,23,0.0,0.0,14.869055101047996,0.0,0.0,14.684538
8/10/2017 14:00,8,14,5,23.0,50.0,23,0.0,0.0,14.869335101047993,8845731.0,47071388.0,14.684538
8/10/2017 15:00,8,15,6,22.0,53.0,23,0.0,0.0,14.866622000000001,9018166.8,48998862.0,14.683773999999998
8/10/2017 16:00,8,16,0,22.0,53.0,23,0.0,0.0,14.894558333333332,8477368.8,47729964.0,14.762279999999997
8/10/2017 17:00,8,17,1,19.0,68.0,23,7886.894,0.0,14.949736000000005,8032956.6,43185284.0,14.922632
8/10/2017 18:00,8,18,2,16.0,88.0,23,0.0,0.0,14.950032301047997,6422925.6,29107870.0,14.949106000000002
8/10/2017 19:00,8,19,3,16.0,88.0,23,0.0,0.0,14.900532301047997,0.0,0.0,14.875834
8/10/2017 20:00,8,20,4,16.0,88.0,23,0.0,0.0,14.996989999999997,0.0,0.0,14.998124632464334
8/10/2017 21:00,8,21,5,16.0,82.0,23,0.0,0.0,14.996989999999997,0.0,0.0,14.998176632464336
8/10/2017 22:00,8,22,6,16.0,77.0,23,175745.16,0.0,14.997143999999997,0.0,0.0,14.998198632464334
8/10/2017 23:00,8,23,0,14.0,88.0,23,0.0,0.0,14.997393999999993,0.0,0.0,14.99876263246433
8/11/2017 0:00,8,0,1,14.0,85.0,23,16069.98,6023.68,15.000193999999995,0.0,0.0,14.999985999999993
8/11/2017 1:00,8,1,2,14.0,82.0,23,7099.84,12049.18,15.000165999999993,0.0,0.0,15.000325999999994
8/11/2017 2:00,8,2,3,13.0,88.0,23,16069.98,6023.68,15.000297999999994,0.0,0.0,15.000325999999994
8/11/2017 3:00,8,3,4,13.1,84.0,23,7099.84,12049.18,15.000165999999993,0.0,0.0,15.000325999999994
8/11/2017 4:00,8,4,5,13.1,82.0,23,7099.84,12049.18,15.000165999999993,0.0,0.0,15.000325999999994
8/11/2017 5:00,8,5,6,14.0,77.0,23,0.0,0.0,15.000061999999993,0.0,0.0,15.000325999999994
8/11/2017 6:00,8,6,0,16.0,72.0,23,0.0,6023.68,14.998437999999995,0.0,0.0,14.997905999999993
8/11/2017 7:00,8,7,1,18.1,61.0,23,33572.06,36122.74,14.749598000000008,4821554.8,23850928.0,14.657972000000003
8/11/2017 8:00,8,8,2,20.0,53.0,23,0.0,36122.74,14.821902301047999,7334241.0,40234702.0,14.66768
8/11/2017 9:00,8,9,3,22.0,43.0,23,0.0,0.0,14.822438301047999,6086.58,20934.06,14.611322666666668
8/11/2017 10:00,8,10,4,24.0,38.0,23,0.0,172191.08,14.869107522100625,97481.212,342063.18,14.658689875576039
8/11/2017 11:00,8,11,5,26.0,34.0,23,0.0,0.0,14.869087522100626,12166474.0,63880352.0,14.68463387557604
8/11/2017 12:00,8,12,6,27.0,30.0,23,0.0,0.0,14.821287520467838,8397456.2,45918040.0,14.562098714285717
8/11/2017 13:00,8,13,0,28.0,26.0,23,0.0,9204.39,14.65756374385965,10111939.0,55833016.0,14.443969512820512
8/11/2017 14:00,8,14,1,27.0,26.0,23,0.0,9204.39,14.726349521480715,10453650.6,61477526.0,14.590433813970971
8/11/2017 15:00,8,15,2,27.0,26.0,23,0.0,9204.39,14.726568094250668,10342608.6,55854912.0,14.614237813970972
8/11/2017 16:00,8,16,3,26.0,30.0,23,0.0,0.0,14.870384621515832,4057.72,6978.02,14.688533875576038
8/11/2017 17:00,8,17,4,24.0,38.0,23,0.0,176010.66,14.869199522100626,4057.72,20934.06,14.65841787557604
8/11/2017 18:00,8,18,5,23.0,44.0,23,0.0,0.0,14.869156434381328,6668421.6,35234026.0,14.658741866666666
8/11/2017 19:00,8,19,6,19.0,56.0,23,191026.2,0.0,14.692754,0.0,0.0,14.769638
8/11/2017 20:00,8,20,0,19.0,56.0,23,584280.32,0.0,14.997651999999993,0.0,0.0,14.998814632464333
8/11/2017 21:00,8,21,1,19.0,52.0,23,0.0,0.0,14.997807999999994,0.0,0.0,14.999022632464335
8/11/2017 22:00,8,22,2,18.0,56.0,23,0.0,0.0,14.997807999999994,0.0,0.0,14.998970632464333
8/11/2017 23:00,8,23,3,18.0,52.0,23,0.0,0.0,14.997647999999995,0.0,0.0,14.998810632464334
8/12/2017 0:00,8,0,4,17.0,55.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/12/2017 1:00,8,1,5,17.0,55.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/12/2017 2:00,8,2,6,16.0,59.0,23,0.0,0.0,15.000061999999993,0.0,0.0,15.000325999999994
8/12/2017 3:00,8,3,0,18.0,52.0,23,0.0,6023.68,14.998437999999995,0.0,0.0,14.997905999999993
8/12/2017 4:00,8,4,1,17.0,55.0,23,0.0,6023.68,14.999957999999992,0.0,0.0,15.00006599999999
8/12/2017 5:00,8,5,2,16.0,59.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/12/2017 6:00,8,6,3,21.0,46.0,23,0.0,0.0,15.000061999999993,0.0,0.0,15.000325999999994
8/12/2017 7:00,8,7,4,22.0,41.0,23,33572.06,0.0,14.798016937411633,10074.189999999999,28517.672000000002,14.546937162012988
8/12/2017 8:00,8,8,5,24.0,36.0,23,0.0,0.0,14.798172301047996,11714905.6,60840804.0,14.63974187557604
8/12/2017 9:00,8,9,6,25.0,41.0,23,0.0,0.0,14.796284,10163162.4,55122548.0,14.547270714285714
8/12/2017 10:00,8,10,0,27.0,34.0,23,0.0,0.0,14.894782333333335,10078841.6,54339820.0,14.762354714285719
8/12/2017 11:00,8,11,1,28.0,30.0,23,0.0,0.0,14.870068987134506,10176569.2,60014290.0,14.687343875576037
8/12/2017 12:00,8,12,2,27.0,32.0,23,0.0,0.0,14.869347522100629,9841533.0,53190010.0,14.68469787557604
8/12/2017 13:00,8,13,3,28.0,32.0,23,0.0,0.0,14.869347522100629,75801.84,258567.44,14.684637875576039
8/12/2017 14:00,8,14,4,29.0,31.0,23,0.0,0.0,14.869179522100627,105133.8,378170.56,14.684497875576039
8/12/2017 15:00,8,15,5,29.0,25.0,23,0.0,51273.88,14.747105719250667,10095056.6,55435302.0,14.615543356828116
8/12/2017 16:00,8,16,6,28.0,28.0,23,0.0,0.0,14.819018975013291,9575977.0,55467948.0,14.583614603174603
8/12/2017 17:00,8,17,0,28.0,26.0,23,0.0,9204.39,14.631129743859649,10508626.0,56024976.0,14.443969512820512
8/12/2017 18:00,8,18,1,25.0,34.0,23,0.0,0.0,14.8692358877193,8204833.0,41538438.0,14.68469787557604
8/12/2017 19:00,8,19,2,24.0,38.0,23,0.0,176010.66,14.743559101047994,0.0,0.0,14.460770000000002
8/12/2017 20:00,8,20,3,22.0,53.0,23,0.0,0.0,14.997727999999995,0.0,0.0,14.998810632464334
8/12/2017 21:00,8,21,4,21.0,60.0,23,0.0,0.0,14.997167999999995,0.0,0.0,14.998302632464336
8/12/2017 22:00,8,22,5,19.0,73.0,23,0.0,0.0,14.997143999999997,0.0,0.0,14.998198632464334
8/12/2017 23:00,8,23,6,18.0,77.0,23,175745.16,0.0,14.997063999999996,0.0,0.0,14.998198632464334
8/13/2017 0:00,8,0,0,17.0,82.0,23,7099.84,12049.18,14.998621999999994,0.0,0.0,14.997825999999996
8/13/2017 1:00,8,1,1,17.0,82.0,23,7099.84,12049.18,15.000061999999993,0.0,0.0,14.999985999999993
8/13/2017 2:00,8,2,2,16.0,88.0,23,16069.98,6023.68,15.000297999999994,0.0,0.0,15.000325999999994
8/13/2017 3:00,8,3,3,15.0,94.0,23,16069.98,6023.68,15.000297999999994,0.0,0.0,15.000325999999994
8/13/2017 4:00,8,4,4,14.0,94.0,23,16069.98,6023.68,15.000297999999994,0.0,0.0,15.000325999999994
8/13/2017 5:00,8,5,5,14.0,94.0,23,46339.34,6023.68,15.000297999999994,0.0,0.0,15.000325999999994
8/13/2017 6:00,8,6,6,17.0,82.0,23,30269.36,6025.5,15.000165999999993,0.0,0.0,15.000325999999994
8/13/2017 7:00,8,7,0,20.0,68.0,23,55632.98,45026.36,14.573696333333334,5676559.0,30428056.0,14.497652
8/13/2017 8:00,8,8,1,23.0,57.0,23,0.0,36122.74,14.821800000000005,9965549.2,53171890.0,14.66768
8/13/2017 9:00,8,9,2,26.0,48.0,23,0.0,0.0,14.822162301047998,10673803.4,56498842.0,14.660984
8/13/2017 10:00,8,10,3,28.0,45.0,23,0.0,0.0,14.869595101047997,145784.4,587715.96,14.684686
8/13/2017 11:00,8,11,4,27.0,45.0,23,0.0,0.0,14.869315101047993,4057.72,13956.04,14.684466
8/13/2017 12:00,8,12,5,23.0,57.0,23,0.0,0.0,14.869504301047996,8856578.0,47071388.0,14.684538
8/13/2017 13:00,8,13,6,21.0,64.0,23,0.0,0.0,14.867516,8623189.8,45087180.0,14.683826
8/13/2017 14:00,8,14,0,20.7,72.0,23,120809.20600000005,0.0,14.894558333333332,7624587.4,41826988.0,14.738241999999998
8/13/2017 15:00,8,15,1,20.0,83.0,23,11078.52,0.0,14.869722000000003,8463890.8,43433476.0,14.684765999999998
8/13/2017 16:00,8,16,2,19.7,76.0,23,0.0,0.0,14.869804301047997,7612418.2,40151794.0,14.684765999999998
8/13/2017 17:00,8,17,3,19.0,73.0,23,0.0,0.0,14.949818301048,0.0,0.0,14.922572000000002
8/13/2017 18:00,8,18,4,18.0,77.0,23,0.0,0.0,14.949538301047996,0.0,0.0,14.948766000000003
8/13/2017 19:00,8,19,5,19.0,68.0,23,0.0,0.0,14.900038301047996,0.0,0.0,14.849088
8/13/2017 20:00,8,20,6,17.0,77.0,23,175745.16,0.0,14.997143999999997,0.0,0.0,14.998198632464334
8/13/2017 21:00,8,21,0,18.0,68.0,23,0.0,0.0,14.997627999999994,0.0,0.0,14.998814632464333
8/13/2017 22:00,8,22,1,18.0,68.0,23,0.0,0.0,14.997783999999994,0.0,0.0,14.998918632464333
8/13/2017 23:00,8,23,2,19.0,60.0,23,0.0,0.0,14.997727999999995,0.0,0.0,14.998970632464333
8/14/2017 0:00,8,0,3,18.0,68.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/14/2017 1:00,8,1,4,19.0,64.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/14/2017 2:00,8,2,5,18.0,68.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/14/2017 3:00,8,3,6,17.0,72.0,23,0.0,0.0,15.000061999999993,0.0,0.0,15.000325999999994
8/14/2017 4:00,8,4,0,17.0,72.0,23,0.0,6023.68,14.998437999999995,0.0,0.0,14.997905999999993
8/14/2017 5:00,8,5,1,17.0,77.0,23,0.0,6023.68,14.999957999999992,0.0,0.0,14.999985999999993
8/14/2017 6:00,8,6,2,18.3,75.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/14/2017 7:00,8,7,3,19.0,73.0,23,62731.94,47904.48,14.878270937411637,0.0,0.0,14.781604447727275
8/14/2017 8:00,8,8,4,20.0,64.0,23,0.0,36122.74,14.821622301047997,0.0,0.0,14.624784
8/14/2017 9:00,8,9,5,20.0,68.0,23,0.0,0.0,14.821622301047997,8679535.8,45625164.0,14.660784
8/14/2017 10:00,8,10,6,22.0,57.0,23,0.0,0.0,14.867484000000001,9005587.2,50863600.0,14.683826
8/14/2017 11:00,8,11,0,22.0,57.0,23,0.0,0.0,14.894458333333334,8495092.6,51522412.0,14.762331999999997
8/14/2017 12:00,8,12,1,22.0,60.0,23,0.0,0.0,14.869702000000004,8535023.8,49418514.0,14.684817999999998
8/14/2017 13:00,8,13,2,21.0,60.0,23,0.0,0.0,14.869784301047998,8537089.0,42116564.0,14.684817999999998
8/14/2017 14:00,8,14,3,18.0,77.0,23,0.0,0.0,14.949818301048,0.0,0.0,14.949098000000001
8/14/2017 15:00,8,15,4,19.0,83.0,23,0.0,0.0,14.949538301047996,0.0,0.0,14.922292000000002
8/14/2017 16:00,8,16,5,19.0,68.0,23,0.0,0.0,14.949538301047996,8934299.2,49952382.0,14.922160000000003
8/14/2017 17:00,8,17,6,18.0,73.0,23,0.0,0.0,14.947090000000003,8391167.6,43411938.0,14.947922000000004
8/14/2017 18:00,8,18,0,18.0,73.0,23,72934.39200000002,0.0,15.000244333333333,7632502.2,37274578.0,14.948105999999997
8/14/2017 19:00,8,19,1,17.0,68.0,23,78455.70200000002,0.0,14.900236000000005,0.0,0.0,14.875894
8/14/2017 20:00,8,20,2,17.0,68.0,23,0.0,0.0,14.997783999999994,0.0,0.0,14.998918632464333
8/14/2017 21:00,8,21,3,17.0,63.0,23,0.0,0.0,14.997727999999995,0.0,0.0,14.998862632464334
8/14/2017 22:00,8,22,4,17.0,68.0,23,0.0,0.0,14.997143999999997,0.0,0.0,14.998198632464334
8/14/2017 23:00,8,23,5,17.0,68.0,23,0.0,0.0,14.997063999999996,0.0,0.0,14.998198632464334
8/15/2017 0:00,8,0,6,17.0,68.0,23,0.0,0.0,15.000061999999993,0.0,0.0,15.000325999999994
8/15/2017 1:00,8,1,0,16.0,72.0,23,0.0,6023.68,14.998437999999995,0.0,0.0,14.997905999999993
8/15/2017 2:00,8,2,1,16.0,72.0,23,0.0,6023.68,14.999957999999992,0.0,0.0,15.00006599999999
8/15/2017 3:00,8,3,2,16.0,68.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/15/2017 4:00,8,4,3,16.0,68.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/15/2017 5:00,8,5,4,16.0,72.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/15/2017 6:00,8,6,5,17.0,59.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/15/2017 7:00,8,7,6,19.0,52.0,23,33572.06,92275.8,14.565210636363638,4041677.6,20286514.0,14.725372447727272
8/15/2017 8:00,8,8,0,21.0,43.0,23,0.0,0.0,14.702594333333336,8643852.4,43786896.0,14.669274666666668
8/15/2017 9:00,8,9,1,22.0,41.0,23,0.0,0.0,14.798430000000003,9972272.2,56044844.0,14.611198714285715
8/15/2017 10:00,8,10,2,23.0,41.0,23,0.0,0.0,14.869447522100627,9638974.4,52031732.0,14.658846714285714
8/15/2017 11:00,8,11,3,24.0,36.0,23,0.0,129836.94,14.869347522100629,4057.72,20934.06,14.684773875576038
8/15/2017 12:00,8,12,4,24.0,36.0,23,0.0,0.0,14.869087522100626,4057.72,20934.06,14.684497875576039
8/15/2017 13:00,8,13,5,25.0,32.0,23,0.0,0.0,14.869087522100626,8363346.8,44288024.0,14.684497875576039
8/15/2017 14:00,8,14,6,24.0,38.0,23,0.0,176010.66,14.867058421052631,9185427.4,49502216.0,14.562960714285715
8/15/2017 15:00,8,15,0,23.0,36.0,23,0.0,132852.32,14.870698333333335,8543450.0,48648588.0,14.762201714285718
8/15/2017 16:00,8,16,1,21.0,46.0,23,0.0,0.0,14.869532800000002,7662391.4,36302226.0,14.684765999999998
8/15/2017 17:00,8,17,2,20.0,49.0,23,0.0,0.0,14.869615101047996,9589571.0,53017462.0,14.684765999999998
8/15/2017 18:00,8,18,3,20.0,49.0,23,0.0,0.0,14.869615101047996,0.0,0.0,14.684705999999998
8/15/2017 19:00,8,19,4,19.0,52.0,23,0.0,0.0,14.899901101047995,0.0,0.0,14.823522
8/15/2017 20:00,8,20,5,16.0,68.0,23,0.0,0.0,14.997143999999997,0.0,0.0,14.998198632464334
8/15/2017 21:00,8,21,6,14.0,77.0,23,175745.16,0.0,14.997143999999997,0.0,0.0,14.998250632464336
8/15/2017 22:00,8,22,0,14.0,77.0,23,0.0,0.0,14.997627999999994,0.0,0.0,14.99876263246433
8/15/2017 23:00,8,23,1,12.0,88.0,23,0.0,0.0,14.997549999999995,0.0,0.0,14.998918632464333
8/16/2017 0:00,8,0,2,13.0,82.0,23,7099.84,12049.18,15.000165999999993,0.0,0.0,15.000325999999994
8/16/2017 1:00,8,1,3,14.0,77.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/16/2017 2:00,8,2,4,13.0,82.0,23,7099.84,12049.18,15.000165999999993,0.0,0.0,15.000325999999994
8/16/2017 3:00,8,3,5,12.0,82.0,23,7099.84,12049.18,15.000165999999993,0.0,0.0,15.000325999999994
8/16/2017 4:00,8,4,6,12.0,82.0,23,0.0,6025.5,15.000165999999993,0.0,0.0,15.000325999999994
8/16/2017 5:00,8,5,0,13.0,72.0,23,0.0,6023.68,14.998437999999995,0.0,0.0,14.997905999999993
8/16/2017 6:00,8,6,1,15.0,72.0,23,0.0,6023.68,14.999957999999992,0.0,0.0,15.00006599999999
8/16/2017 7:00,8,7,2,17.0,63.0,23,33572.06,36122.74,14.813985937411637,4934121.0,24415158.0,14.7222603
8/16/2017 8:00,8,8,3,18.0,59.0,23,0.0,36122.74,14.878082301048,0.0,0.0,14.836388000000005
8/16/2017 9:00,8,9,4,19.0,60.0,23,0.0,0.0,14.877802301047998,0.0,0.0,14.898590000000004
8/16/2017 10:00,8,10,5,20.0,49.0,23,0.0,0.0,14.869315101047993,8704598.8,45625164.0,14.684538
8/16/2017 11:00,8,11,6,22.0,43.0,23,0.0,0.0,14.866963333333333,9061638.0,50945542.0,14.658086666666666
8/16/2017 12:00,8,12,0,22.0,43.0,23,0.0,0.0,14.894602333333332,8505774.0,49993216.0,14.736512666666668
8/16/2017 13:00,8,13,1,24.0,41.0,23,0.0,0.0,14.869243887719302,9447665.4,51477988.0,14.658574714285715
8/16/2017 14:00,8,14,2,22.0,53.0,23,0.0,0.0,14.869355101047997,8540752.0,49524570.0,14.684817999999998
8/16/2017 15:00,8,15,3,24.0,31.0,23,0.0,0.0,14.86943952210063,4057.72,13956.04,14.684637875576039
8/16/2017 16:00,8,16,4,22.2,36.0,23,0.0,0.0,14.869179522100627,4057.72,20934.06,14.684497875576039
8/16/2017 17:00,8,17,5,20.0,43.0,23,0.0,0.0,14.869156434381328,9160029.8,50092748.0,14.658614666666667
8/16/2017 18:00,8,18,6,17.0,59.0,23,0.0,0.0,14.947090000000003,7564989.4,41062816.0,14.947922000000004
8/16/2017 19:00,8,19,0,16.0,63.0,23,695575.94,0.0,14.951154333333333,0.0,0.0,14.799739999999996
8/16/2017 20:00,8,20,1,14.0,72.0,23,0.0,0.0,14.997783999999994,0.0,0.0,14.998918632464333
8/16/2017 21:00,8,21,2,15.0,67.0,23,0.0,0.0,14.997703999999993,0.0,0.0,14.998970632464333
8/16/2017 22:00,8,22,3,13.0,82.0,23,0.0,0.0,14.997549999999995,0.0,0.0,14.998684632464332
8/16/2017 23:00,8,23,4,13.0,77.0,23,0.0,0.0,14.997063999999996,0.0,0.0,14.998198632464334
8/17/2017 0:00,8,0,5,13.0,77.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/17/2017 1:00,8,1,6,12.0,76.0,23,0.0,0.0,15.000061999999993,0.0,0.0,15.000325999999994
8/17/2017 2:00,8,2,0,13.0,72.0,23,0.0,6023.68,14.998437999999995,0.0,0.0,14.997905999999993
8/17/2017 3:00,8,3,1,11.0,76.0,23,0.0,6023.68,14.999957999999992,0.0,0.0,14.999985999999993
8/17/2017 4:00,8,4,2,14.0,67.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/17/2017 5:00,8,5,3,14.0,67.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
8/17/2017 6:00,8,6,4,17.0,55.0,23,0.0,6023.68,15.000061999999993,0.0,0.0,15.000325999999994
