year,Month,DayofWeek,Hour,minute,SiteOutdoorAirDrybulbTemperature,dew_point,SiteOutdoorAirRelativeHumidity,datetime,lpd_average,epd_average,HeatingElectricity,CoolingElectricity
2001,2,14,18,0,-9.0,-11.0,84.0,2/14/2017 17:00,9.4,12,229077660.0,378675.0
2001,2,14,19,0,-10.2,-11.6,88.0,2/14/2017 18:00,9.4,12,141191600.0,627449.1
2001,2,14,20,0,-11.0,-12.0,91.0,2/14/2017 19:00,9.4,12,141191600.0,1043744.0
2001,2,14,21,0,-13.0,-14.0,91.0,2/14/2017 20:00,9.4,12,141191600.0,961595.2
2001,2,14,22,0,-12.0,-13.0,91.0,2/14/2017 21:00,9.4,12,145154200.0,0.0
2001,2,14,23,0,-11.0,-13.0,84.0,2/14/2017 22:00,9.4,12,0.0,0.0
2001,2,14,24,0,-8.0,-11.0,77.0,2/14/2017 23:00,9.4,12,0.0,0.0
2001,2,15,1,0,-8.0,-13.0,64.0,2/15/2017 0:00,9.4,12,0.0,0.0
2001,2,15,2,0,-6.0,-13.0,54.0,2/15/2017 1:00,9.4,12,0.0,0.0
2001,2,15,3,0,-6.0,-14.0,49.0,2/15/2017 2:00,9.4,12,0.0,0.0
2001,2,15,4,0,-7.0,-13.0,59.0,2/15/2017 3:00,9.4,12,0.0,0.0
2001,2,15,5,0,-7.0,-16.0,45.0,2/15/2017 4:00,9.4,12,0.0,0.0
2001,2,15,6,0,-7.0,-14.0,54.0,2/15/2017 5:00,9.4,12,127994265.0,0.0
2001,2,15,7,0,-7.0,-14.0,54.0,2/15/2017 6:00,9.4,12,89208788.0,0.0
2001,2,15,8,0,-5.0,-12.0,54.0,2/15/2017 7:00,9.4,12,371826600.0,0.0
2001,2,15,9,0,-1.0,-11.0,42.0,2/15/2017 8:00,9.4,12,209098300.0,0.0
2001,2,15,10,0,2.0,-11.0,34.0,2/15/2017 9:00,9.4,12,266842400.0,496043.2
2001,2,15,11,0,3.0,-14.0,24.0,2/15/2017 10:00,9.4,12,167512680.0,1342986.1
2001,2,15,12,0,3.0,-12.0,29.0,2/15/2017 11:00,9.4,12,150548140.0,1577122.0
2001,2,15,13,0,4.0,-11.0,29.0,2/15/2017 12:00,9.4,12,219528900.0,2365823.0
2001,2,15,14,0,5.0,-9.0,33.0,2/15/2017 13:00,9.4,12,223562900.0,3981111.0
2001,2,15,15,0,4.0,-6.0,45.0,2/15/2017 14:00,9.4,12,204042520.0,569039.9
2001,2,15,16,0,4.0,-7.0,42.0,2/15/2017 15:00,9.4,12,223789900.0,3164867.9
2001,2,15,17,0,2.0,-7.0,48.0,2/15/2017 16:00,9.4,12,193597400.0,378675.0
2001,2,15,18,0,1.0,-7.0,51.0,2/15/2017 17:00,9.4,12,157958380.0,378675.0
2001,2,15,19,0,1.0,-7.0,51.0,2/15/2017 18:00,9.4,12,119719872.0,633066.9
2001,2,15,20,0,-3.0,-6.0,77.0,2/15/2017 19:00,9.4,12,141191600.0,615535.8099999999
2001,2,15,21,0,0.0,-6.0,60.0,2/15/2017 20:00,9.4,12,58638467.0,873324.72
2001,2,15,22,0,-3.0,-8.0,65.0,2/15/2017 21:00,9.4,12,145154200.0,0.0
2001,2,15,23,0,-2.0,-7.0,65.0,2/15/2017 22:00,9.4,12,0.0,0.0
2001,2,15,24,0,-2.0,-8.0,60.0,2/15/2017 23:00,9.4,12,0.0,0.0
2001,2,16,1,0,-2.0,-9.0,55.0,2/16/2017 0:00,9.4,12,0.0,0.0
2001,2,16,2,0,-5.0,-7.0,84.0,2/16/2017 1:00,9.4,12,0.0,0.0
2001,2,16,3,0,-6.0,-7.0,92.0,2/16/2017 2:00,9.4,12,0.0,0.0
2001,2,16,4,0,-6.0,-7.0,92.0,2/16/2017 3:00,9.4,12,0.0,0.0
2001,2,16,5,0,-6.0,-8.0,84.0,2/16/2017 4:00,9.4,12,0.0,0.0
2001,2,16,6,0,-7.0,-8.0,92.0,2/16/2017 5:00,9.4,12,160728300.0,0.0
2001,2,16,7,0,-7.0,-8.0,92.0,2/16/2017 6:00,9.4,12,116103200.0,0.0
2001,2,16,8,0,-6.0,-8.0,84.0,2/16/2017 7:00,9.4,12,350992700.0,0.0
2001,2,16,9,0,-3.0,-7.0,71.0,2/16/2017 8:00,9.4,12,207328100.0,0.0
2001,2,16,10,0,-1.0,-6.0,66.0,2/16/2017 9:00,9.4,12,207388000.0,323512.4
2001,2,16,11,0,-1.0,-5.0,71.0,2/16/2017 10:00,9.4,12,164335700.0,476523.7
2001,2,16,12,0,-2.0,-5.0,78.0,2/16/2017 11:00,9.4,12,140347980.0,458272.1
2001,2,16,13,0,-3.0,-6.0,77.0,2/16/2017 12:00,9.4,12,181174060.0,458272.1
2001,2,16,14,0,-3.0,-6.0,77.0,2/16/2017 13:00,9.4,12,181174060.0,458272.1
2001,2,16,15,0,-3.0,-6.0,77.0,2/16/2017 14:00,9.4,12,181174060.0,458272.1
2001,2,16,16,0,-4.0,-6.0,84.0,2/16/2017 15:00,9.4,12,220811560.0,378675.0
2001,2,16,17,0,-4.0,-6.0,84.0,2/16/2017 16:00,9.4,12,220811560.0,378675.0
2001,2,16,18,0,-4.0,-6.0,84.0,2/16/2017 17:00,9.4,12,229077660.0,378675.0
2001,2,16,19,0,-4.0,-5.0,92.0,2/16/2017 18:00,9.4,12,141191600.0,627449.1
2001,2,16,20,0,-4.0,-5.0,92.0,2/16/2017 19:00,9.4,12,141191600.0,1043744.0
2001,2,16,21,0,-4.0,-5.0,92.0,2/16/2017 20:00,9.4,12,141191600.0,961595.2
2001,2,16,22,0,-4.0,-6.0,84.0,2/16/2017 21:00,9.4,12,145154200.0,0.0
2001,2,16,23,0,-4.0,-5.0,92.0,2/16/2017 22:00,9.4,12,0.0,0.0
2001,2,16,24,0,-4.0,-6.0,84.0,2/16/2017 23:00,9.4,12,0.0,0.0
2001,2,17,1,0,-5.0,-6.0,92.0,2/17/2017 0:00,9.4,12,0.0,0.0
2001,2,17,2,0,-5.0,-6.0,92.0,2/17/2017 1:00,9.4,12,0.0,0.0
2001,2,17,3,0,-5.0,-6.0,92.0,2/17/2017 2:00,9.4,12,0.0,0.0
2001,2,17,4,0,-6.0,-6.0,100.0,2/17/2017 3:00,9.4,12,0.0,0.0
2001,2,17,5,0,-6.0,-8.0,84.0,2/17/2017 4:00,9.4,12,0.0,0.0
2001,2,17,6,0,-6.0,-7.0,92.0,2/17/2017 5:00,9.4,12,160728300.0,0.0
2001,2,17,7,0,-7.0,-8.0,92.0,2/17/2017 6:00,9.4,12,116103200.0,0.0
2001,2,17,8,0,-3.0,-4.0,92.0,2/17/2017 7:00,9.4,12,296763500.0,0.0
2001,2,17,9,0,-3.0,-5.0,84.0,2/17/2017 8:00,9.4,12,207328100.0,0.0
2001,2,17,10,0,-3.0,-5.0,84.0,2/17/2017 9:00,9.4,12,227390000.0,348371.7
2001,2,17,11,0,2.0,-4.0,62.0,2/17/2017 10:00,9.4,12,185345400.0,476523.7
2001,2,17,12,0,4.0,-5.0,49.0,2/17/2017 11:00,9.4,12,102630170.0,458272.1
2001,2,17,13,0,8.0,-11.0,22.0,2/17/2017 12:00,9.4,12,182581500.0,1207526.9
2001,2,17,14,0,9.0,-9.0,25.0,2/17/2017 13:00,9.4,12,93581650.0,1668826.2
2001,2,17,15,0,10.0,-7.0,28.0,2/17/2017 14:00,9.4,12,90162800.0,3721988.6
2001,2,17,16,0,10.0,-6.0,30.0,2/17/2017 15:00,9.4,12,77789560.0,2823076.8
2001,2,17,17,0,7.0,-5.0,40.0,2/17/2017 16:00,9.4,12,127667300.0,601421.0
2001,2,17,18,0,2.0,-1.0,80.0,2/17/2017 17:00,9.4,12,209021000.0,378675.0
2001,2,17,19,0,-1.0,-2.0,92.0,2/17/2017 18:00,9.4,12,127338600.0,627449.1
2001,2,17,20,0,-1.0,-2.0,92.0,2/17/2017 19:00,9.4,12,127338600.0,1043744.0
2001,2,17,21,0,-1.0,-2.0,92.0,2/17/2017 20:00,9.4,12,127858200.0,961595.2
2001,2,17,22,0,-3.0,-3.0,100.0,2/17/2017 21:00,9.4,12,145154200.0,0.0
2001,2,17,23,0,-3.0,-4.0,92.0,2/17/2017 22:00,9.4,12,0.0,0.0
2001,2,17,24,0,-3.0,-4.0,92.0,2/17/2017 23:00,9.4,12,0.0,0.0
2001,2,18,1,0,-2.0,-4.0,85.0,2/18/2017 0:00,9.4,12,0.0,0.0
2001,2,18,2,0,-2.0,-6.0,71.0,2/18/2017 1:00,9.4,12,0.0,0.0
2001,2,18,3,0,-2.0,-7.0,65.0,2/18/2017 2:00,9.4,12,0.0,0.0
2001,2,18,4,0,-1.0,-9.0,50.0,2/18/2017 3:00,9.4,12,0.0,0.0
2001,2,18,5,0,-2.0,-9.0,55.0,2/18/2017 4:00,9.4,12,0.0,0.0
2001,2,18,6,0,-1.0,-9.0,50.0,2/18/2017 5:00,9.4,12,136288365.0,0.0
2001,2,18,7,0,1.0,-8.0,47.0,2/18/2017 6:00,9.4,12,46854619.0,104662.0
2001,2,18,8,0,1.0,-6.0,56.0,2/18/2017 7:00,9.4,12,285381400.0,0.0
2001,2,18,9,0,3.0,-6.0,49.0,2/18/2017 8:00,9.4,12,218458740.0,0.0
2001,2,18,10,0,3.0,-3.0,63.0,2/18/2017 9:00,9.4,12,209704800.0,323512.4
2001,2,18,11,0,7.0,-6.0,37.0,2/18/2017 10:00,9.4,12,55235356.0,6886321.0
2001,2,18,12,0,9.0,-8.0,27.0,2/18/2017 11:00,9.4,12,29533342.0,1446859.5
2001,2,18,13,0,11.0,-10.0,20.0,2/18/2017 12:00,9.4,12,71859820.0,7141381.0
2001,2,18,14,0,10.0,-8.0,25.0,2/18/2017 13:00,9.4,12,93437700.0,3277811.6
2001,2,18,15,0,11.0,-9.0,22.0,2/18/2017 14:00,9.4,12,71859820.0,4714520.6
2001,2,18,16,0,12.0,-8.0,22.0,2/18/2017 15:00,9.4,12,64112820.0,1960831.0
2001,2,18,17,0,11.0,-6.0,28.0,2/18/2017 16:00,9.4,12,71859820.0,3192307.7
2001,2,18,18,0,7.0,-7.0,34.0,2/18/2017 17:00,9.4,12,127667300.0,57345.86
2001,2,18,19,0,5.0,-6.0,42.0,2/18/2017 18:00,9.4,12,133524910.0,832190.05
2001,2,18,20,0,2.0,-6.0,52.0,2/18/2017 19:00,9.4,12,46675182.0,890368.1
2001,2,18,21,0,2.0,-6.0,52.0,2/18/2017 20:00,9.4,12,46071697.0,890368.1
2001,2,18,22,0,2.0,-6.0,52.0,2/18/2017 21:00,9.4,12,0.0,0.0
2001,2,18,23,0,0.0,-4.0,72.0,2/18/2017 22:00,9.4,12,0.0,0.0
2001,2,18,24,0,1.0,-5.0,61.0,2/18/2017 23:00,9.4,12,0.0,0.0
2001,2,19,1,0,3.0,-6.0,49.0,2/19/2017 0:00,9.4,12,0.0,0.0
2001,2,19,2,0,2.0,-6.0,52.0,2/19/2017 1:00,9.4,12,0.0,0.0
2001,2,19,3,0,3.0,-7.0,45.0,2/19/2017 2:00,9.4,12,0.0,0.0
2001,2,19,4,0,4.0,-6.0,45.0,2/19/2017 3:00,9.4,12,0.0,0.0
2001,2,19,5,0,4.0,-8.0,38.0,2/19/2017 4:00,9.4,12,0.0,0.0
2001,2,19,6,0,4.0,-7.0,42.0,2/19/2017 5:00,9.4,12,163322540.0,105635.6
2001,2,19,7,0,3.0,-7.0,45.0,2/19/2017 6:00,9.4,12,95081638.0,301725.1
2001,2,19,8,0,3.0,-4.0,58.0,2/19/2017 7:00,9.4,12,286644600.0,0.0
2001,2,19,9,0,8.0,-7.0,32.0,2/19/2017 8:00,9.4,12,97801650.0,254324.6
2001,2,19,10,0,10.0,-8.0,25.0,2/19/2017 9:00,9.4,12,29475282.0,3313918.7
2001,2,19,11,0,11.0,-8.0,24.0,2/19/2017 10:00,9.4,12,8237296.2,4206074.7
2001,2,19,12,0,11.0,-6.0,28.0,2/19/2017 11:00,9.4,12,9779594.0,3978585.0
2001,2,19,13,0,10.0,-3.0,39.0,2/19/2017 12:00,9.4,12,82783220.0,579165.1
2001,2,19,14,0,9.0,-2.0,45.0,2/19/2017 13:00,9.4,12,93581650.0,493652.3
2001,2,19,15,0,10.0,-2.0,42.0,2/19/2017 14:00,9.4,12,80458210.0,755640.7
2001,2,19,16,0,10.0,-4.0,36.0,2/19/2017 15:00,9.4,12,78502610.0,1628837.6
2001,2,19,17,0,9.0,-3.0,41.0,2/19/2017 16:00,9.4,12,90526040.0,368141.77999999997
2001,2,19,18,0,5.0,-1.0,64.0,2/19/2017 17:00,9.4,12,230843700.0,371518.8
2001,2,19,19,0,3.0,-1.0,74.0,2/19/2017 18:00,9.4,12,117664032.0,429378.1
2001,2,19,20,0,1.0,-3.0,72.0,2/19/2017 19:00,9.4,12,59241952.0,615535.8099999999
2001,2,19,21,0,0.0,-4.0,72.0,2/19/2017 20:00,9.4,12,58638467.0,710607.3099999999
2001,2,19,22,0,-1.0,-4.0,78.0,2/19/2017 21:00,9.4,12,131820800.0,0.0
2001,2,19,23,0,1.0,-3.0,72.0,2/19/2017 22:00,9.4,12,0.0,0.0
2001,2,19,24,0,-2.0,-4.0,85.0,2/19/2017 23:00,9.4,12,0.0,0.0
2001,2,20,1,0,-2.0,-4.0,85.0,2/20/2017 0:00,9.4,12,0.0,0.0
2001,2,20,2,0,-1.0,-4.0,78.0,2/20/2017 1:00,9.4,12,0.0,0.0
2001,2,20,3,0,1.0,-7.0,51.0,2/20/2017 2:00,9.4,12,0.0,0.0
2001,2,20,4,0,-1.0,-6.0,66.0,2/20/2017 3:00,9.4,12,0.0,0.0
2001,2,20,5,0,0.0,-10.0,43.0,2/20/2017 4:00,9.4,12,0.0,0.0
2001,2,20,6,0,1.0,-8.0,47.0,2/20/2017 5:00,9.4,12,116299916.0,38244.2
2001,2,20,7,0,1.0,-8.0,47.0,2/20/2017 6:00,9.4,12,46854619.0,104662.0
2001,2,20,8,0,1.0,-6.0,56.0,2/20/2017 7:00,9.4,12,285381400.0,0.0
2001,2,20,9,0,4.0,-4.0,54.0,2/20/2017 8:00,9.4,12,194922800.0,91676.45
2001,2,20,10,0,9.0,-9.0,25.0,2/20/2017 9:00,9.4,12,29119425.0,931914.5
2001,2,20,11,0,11.0,-9.0,22.0,2/20/2017 10:00,9.4,12,8214452.2,4929764.7
2001,2,20,12,0,12.0,-4.0,31.0,2/20/2017 11:00,9.4,12,1914245.2,2571882.0
2001,2,20,13,0,9.0,-1.0,49.0,2/20/2017 12:00,9.4,12,93581650.0,488542.2
2001,2,20,14,0,10.0,-1.0,46.0,2/20/2017 13:00,9.4,12,82966140.0,1170510.3
2001,2,20,15,0,10.0,-1.0,46.0,2/20/2017 14:00,9.4,12,80446840.0,1317175.5
2001,2,20,16,0,2.0,-1.0,80.0,2/20/2017 15:00,9.4,12,193597400.0,378675.0
2001,2,20,17,0,1.0,-1.0,86.0,2/20/2017 16:00,9.4,12,149692280.0,378675.0
2001,2,20,18,0,-1.0,-1.0,100.0,2/20/2017 17:00,9.4,12,165887020.0,378675.0
2001,2,20,19,0,-1.0,-2.0,92.0,2/20/2017 18:00,9.4,12,127338600.0,627449.1
2001,2,20,20,0,-2.0,-2.0,100.0,2/20/2017 19:00,9.4,12,127338600.0,1043744.0
2001,2,20,21,0,-2.0,-2.0,100.0,2/20/2017 20:00,9.4,12,127858200.0,961595.2
2001,2,20,22,0,-2.0,-2.0,100.0,2/20/2017 21:00,9.4,12,131820800.0,0.0
2001,2,20,23,0,-2.0,-3.0,92.0,2/20/2017 22:00,9.4,12,0.0,0.0
2001,2,20,24,0,-2.0,-3.0,92.0,2/20/2017 23:00,9.4,12,0.0,0.0
2001,2,21,1,0,-2.0,-2.0,100.0,2/21/2017 0:00,9.4,12,0.0,0.0
2001,2,21,2,0,-2.0,-2.0,100.0,2/21/2017 1:00,9.4,12,0.0,0.0
2001,2,21,3,0,-2.0,-2.0,100.0,2/21/2017 2:00,9.4,12,0.0,0.0
2001,2,21,4,0,-2.0,-2.0,100.0,2/21/2017 3:00,9.4,12,0.0,0.0
2001,2,21,5,0,-2.0,-2.0,100.0,2/21/2017 4:00,9.4,12,0.0,0.0
2001,2,21,6,0,-2.0,-2.0,100.0,2/21/2017 5:00,9.4,12,184961800.0,267666.0
2001,2,21,7,0,-2.0,-2.0,100.0,2/21/2017 6:00,9.4,12,130112000.0,0.0
2001,2,21,8,0,-2.0,-3.0,92.0,2/21/2017 7:00,9.4,12,296763500.0,0.0
2001,2,21,9,0,-2.0,-2.0,100.0,2/21/2017 8:00,9.4,12,207328100.0,0.0
2001,2,21,10,0,-2.0,-2.0,100.0,2/21/2017 9:00,9.4,12,207388000.0,323512.4
2001,2,21,11,0,-1.0,-2.0,92.0,2/21/2017 10:00,9.4,12,164335700.0,476523.7
2001,2,21,12,0,0.0,-1.0,92.0,2/21/2017 11:00,9.4,12,132419340.0,458272.1
2001,2,21,13,0,4.0,-2.0,64.0,2/21/2017 12:00,9.4,12,204351120.0,458272.1
2001,2,21,14,0,6.0,-2.0,55.0,2/21/2017 13:00,9.4,12,201651700.0,268735.3
2001,2,21,15,0,8.0,-4.0,41.0,2/21/2017 14:00,9.4,12,118128130.0,853487.3
2001,2,21,16,0,8.0,-4.0,41.0,2/21/2017 15:00,9.4,12,118198000.0,66955.38
2001,2,21,17,0,8.0,-6.0,34.0,2/21/2017 16:00,9.4,12,122306700.0,100621.26
2001,2,21,18,0,6.0,-6.0,39.0,2/21/2017 17:00,9.4,12,213432000.0,3058339.3
2001,2,21,19,0,4.0,-6.0,45.0,2/21/2017 18:00,9.4,12,152888880.0,728441.1
2001,2,21,20,0,1.0,-5.0,61.0,2/21/2017 19:00,9.4,12,59241952.0,873324.72
2001,2,21,21,0,0.0,-4.0,72.0,2/21/2017 20:00,9.4,12,58638467.0,710607.3099999999
2001,2,21,22,0,-1.0,-6.0,66.0,2/21/2017 21:00,9.4,12,131820800.0,0.0
2001,2,21,23,0,-1.0,-4.0,78.0,2/21/2017 22:00,9.4,12,0.0,0.0
2001,2,21,24,0,1.0,-7.0,51.0,2/21/2017 23:00,9.4,12,0.0,0.0
2001,2,22,1,0,-1.0,-5.0,71.0,2/22/2017 0:00,9.4,12,0.0,0.0
2001,2,22,2,0,1.0,-8.0,47.0,2/22/2017 1:00,9.4,12,0.0,0.0
2001,2,22,3,0,-1.0,-8.0,55.0,2/22/2017 2:00,9.4,12,0.0,0.0
2001,2,22,4,0,-1.0,-7.0,60.0,2/22/2017 3:00,9.4,12,0.0,0.0
2001,2,22,5,0,1.0,-9.0,43.0,2/22/2017 4:00,9.4,12,0.0,0.0
2001,2,22,6,0,-1.0,-8.0,55.0,2/22/2017 5:00,9.4,12,136288365.0,0.0
2001,2,22,7,0,0.0,-7.0,55.0,2/22/2017 6:00,9.4,12,66792458.0,0.0
2001,2,22,8,0,2.0,-6.0,52.0,2/22/2017 7:00,9.4,12,290744800.0,0.0
2001,2,22,9,0,7.0,-6.0,37.0,2/22/2017 8:00,9.4,12,96458780.0,202817.4
2001,2,22,10,0,8.0,-9.0,26.0,2/22/2017 9:00,9.4,12,44154855.0,317905.9
2001,2,22,11,0,9.0,-8.0,27.0,2/22/2017 10:00,9.4,12,40599893.0,928586.8
2001,2,22,12,0,11.0,-7.0,26.0,2/22/2017 11:00,9.4,12,5348798.2,3973085.7
2001,2,22,13,0,12.0,-7.0,24.0,2/22/2017 12:00,9.4,12,61369830.0,1646279.5
2001,2,22,14,0,12.0,-6.0,26.0,2/22/2017 13:00,9.4,12,62925770.0,1465295.5
2001,2,22,15,0,11.0,-6.0,28.0,2/22/2017 14:00,9.4,12,71859820.0,3890581.6
2001,2,22,16,0,11.0,-7.0,26.0,2/22/2017 15:00,9.4,12,71859820.0,3303472.6
2001,2,22,17,0,8.0,-5.0,37.0,2/22/2017 16:00,9.4,12,122306700.0,6886321.0
2001,2,22,18,0,7.0,-4.0,44.0,2/22/2017 17:00,9.4,12,127667300.0,572139.54
2001,2,22,19,0,7.0,-4.0,44.0,2/22/2017 18:00,9.4,12,80167090.0,107322.1
2001,2,22,20,0,5.0,-4.0,50.0,2/22/2017 19:00,9.4,12,55446050.0,996522.4
2001,2,22,21,0,4.0,-5.0,49.0,2/22/2017 20:00,9.4,12,72515710.0,965934.0
2001,2,22,22,0,2.0,-4.0,62.0,2/22/2017 21:00,9.4,12,0.0,0.0
2001,2,22,23,0,1.0,-4.0,67.0,2/22/2017 22:00,9.4,12,0.0,0.0
2001,2,22,24,0,-1.0,-4.0,78.0,2/22/2017 23:00,9.4,12,0.0,0.0
2001,2,23,1,0,-1.0,-4.0,78.0,2/23/2017 0:00,9.4,12,0.0,0.0
2001,2,23,2,0,0.0,-3.0,78.0,2/23/2017 1:00,9.4,12,0.0,0.0
2001,2,23,3,0,-1.0,-3.0,85.0,2/23/2017 2:00,9.4,12,0.0,0.0
2001,2,23,4,0,-1.0,-3.0,85.0,2/23/2017 3:00,9.4,12,0.0,0.0
2001,2,23,5,0,-1.0,-5.0,71.0,2/23/2017 4:00,9.4,12,0.0,0.0
2001,2,23,6,0,-1.0,-4.0,78.0,2/23/2017 5:00,9.4,12,177073400.0,0.0
2001,2,23,7,0,-2.0,-4.0,85.0,2/23/2017 6:00,9.4,12,137142050.0,0.0
2001,2,23,8,0,-1.0,-3.0,85.0,2/23/2017 7:00,9.4,12,327420700.0,0.0
2001,2,23,9,0,1.0,-3.0,72.0,2/23/2017 8:00,9.4,12,261402000.0,0.0
2001,2,23,10,0,4.0,-2.0,64.0,2/23/2017 9:00,9.4,12,119060650.0,323512.4
2001,2,23,11,0,3.0,-1.0,74.0,2/23/2017 10:00,9.4,12,178539000.0,476523.7
2001,2,23,12,0,3.0,-1.0,74.0,2/23/2017 11:00,9.4,12,165101460.0,458272.1
2001,2,23,13,0,4.0,-1.0,69.0,2/23/2017 12:00,9.4,12,204351120.0,458272.1
2001,2,23,14,0,4.0,-1.0,69.0,2/23/2017 13:00,9.4,12,203627120.0,458272.1
2001,2,23,15,0,5.0,-1.0,64.0,2/23/2017 14:00,9.4,12,217950300.0,451115.9
2001,2,23,16,0,4.0,-1.0,69.0,2/23/2017 15:00,9.4,12,224780600.0,378675.0
2001,2,23,17,0,3.0,-1.0,74.0,2/23/2017 16:00,9.4,12,180521900.0,378675.0
2001,2,23,18,0,2.0,-1.0,80.0,2/23/2017 17:00,9.4,12,209021000.0,378675.0
2001,2,23,19,0,0.0,-2.0,85.0,2/23/2017 18:00,9.4,12,117664032.0,429378.1
2001,2,23,20,0,-1.0,-2.0,92.0,2/23/2017 19:00,9.4,12,127338600.0,1043744.0
2001,2,23,21,0,-1.0,-2.0,92.0,2/23/2017 20:00,9.4,12,127858200.0,961595.2
2001,2,23,22,0,0.0,-1.0,92.0,2/23/2017 21:00,9.4,12,0.0,0.0
2001,2,23,23,0,0.0,-1.0,92.0,2/23/2017 22:00,9.4,12,0.0,0.0
2001,2,23,24,0,1.0,-1.0,86.0,2/23/2017 23:00,9.4,12,0.0,0.0
2001,2,24,1,0,1.0,-1.0,86.0,2/24/2017 0:00,9.4,12,0.0,0.0
2001,2,24,2,0,0.0,-1.0,92.0,2/24/2017 1:00,9.4,12,0.0,0.0
2001,2,24,3,0,0.0,-1.0,92.0,2/24/2017 2:00,9.4,12,0.0,0.0
2001,2,24,4,0,-1.0,-1.0,100.0,2/24/2017 3:00,9.4,12,0.0,0.0
2001,2,24,5,0,-1.0,-1.0,100.0,2/24/2017 4:00,9.4,12,0.0,0.0
2001,2,24,6,0,-1.0,-2.0,92.0,2/24/2017 5:00,9.4,12,164802900.0,0.0
2001,2,24,7,0,-1.0,-2.0,92.0,2/24/2017 6:00,9.4,12,123475300.0,0.0
2001,2,24,8,0,-1.0,-1.0,100.0,2/24/2017 7:00,9.4,12,327420700.0,0.0
2001,2,24,9,0,-1.0,-1.0,100.0,2/24/2017 8:00,9.4,12,212020300.0,0.0
2001,2,24,10,0,0.0,-1.0,92.0,2/24/2017 9:00,9.4,12,196578500.0,323512.4
2001,2,24,11,0,1.0,-2.0,79.0,2/24/2017 10:00,9.4,12,156407060.0,544408.9
2001,2,24,12,0,1.0,-2.0,79.0,2/24/2017 11:00,9.4,12,132419340.0,458272.1
2001,2,24,13,0,2.0,-3.0,67.0,2/24/2017 12:00,9.4,12,185577300.0,458272.1
2001,2,24,14,0,1.0,-2.0,79.0,2/24/2017 13:00,9.4,12,146088780.0,458272.1
2001,2,24,15,0,1.0,-3.0,72.0,2/24/2017 14:00,9.4,12,146088780.0,458272.1
2001,2,24,16,0,2.0,-3.0,67.0,2/24/2017 15:00,9.4,12,193597400.0,378675.0
2001,2,24,17,0,1.0,-3.0,72.0,2/24/2017 16:00,9.4,12,149692280.0,378675.0
2001,2,24,18,0,-1.0,-4.0,78.0,2/24/2017 17:00,9.4,12,165887020.0,378675.0
2001,2,24,19,0,-2.0,-4.0,85.0,2/24/2017 18:00,9.4,12,127338600.0,429378.1
2001,2,24,20,0,-2.0,-4.0,85.0,2/24/2017 19:00,9.4,12,127338600.0,741782.4099999999
2001,2,24,21,0,-3.0,-5.0,84.0,2/24/2017 20:00,9.4,12,141191600.0,714189.4
2001,2,24,22,0,-4.0,-7.0,77.0,2/24/2017 21:00,9.4,12,145154200.0,0.0
2001,2,24,23,0,-4.0,-8.0,71.0,2/24/2017 22:00,9.4,12,0.0,0.0
2001,2,24,24,0,-5.0,-7.0,84.0,2/24/2017 23:00,9.4,12,0.0,0.0
2001,2,25,1,0,-4.0,-9.0,65.0,2/25/2017 0:00,9.4,12,0.0,0.0
2001,2,25,2,0,-3.0,-11.0,50.0,2/25/2017 1:00,9.4,12,0.0,0.0
2001,2,25,3,0,-6.0,-12.0,59.0,2/25/2017 2:00,9.4,12,0.0,0.0
2001,2,25,4,0,-4.0,-12.0,50.0,2/25/2017 3:00,9.4,12,0.0,0.0
2001,2,25,5,0,-6.0,-12.0,59.0,2/25/2017 4:00,9.4,12,0.0,0.0
2001,2,25,6,0,-4.0,-13.0,45.0,2/25/2017 5:00,9.4,12,127994265.0,0.0
2001,2,25,7,0,-4.0,-12.0,50.0,2/25/2017 6:00,9.4,12,89208788.0,104662.0
2001,2,25,8,0,-2.0,-9.0,55.0,2/25/2017 7:00,9.4,12,332841400.0,0.0
2001,2,25,9,0,3.0,-9.0,37.0,2/25/2017 8:00,9.4,12,232024040.0,0.0
2001,2,25,10,0,4.0,-12.0,27.0,2/25/2017 9:00,9.4,12,129425400.0,1858610.0
2001,2,25,11,0,7.0,-12.0,22.0,2/25/2017 10:00,9.4,12,43484395.0,317056.5
2001,2,25,12,0,8.0,-12.0,20.0,2/25/2017 11:00,9.4,12,28591171.0,905004.8
2001,2,25,13,0,9.0,-12.0,19.0,2/25/2017 12:00,9.4,12,93581650.0,1603634.1
2001,2,25,14,0,10.2,-11.0,19.0,2/25/2017 13:00,9.4,12,93437700.0,7450059.0
2001,2,25,15,0,11.0,-10.0,20.0,2/25/2017 14:00,9.4,12,71859820.0,7405812.0
2001,2,25,16,0,11.0,-12.0,17.0,2/25/2017 15:00,9.4,12,71859820.0,7271677.0
2001,2,25,17,0,9.0,-10.0,23.0,2/25/2017 16:00,9.4,12,90526040.0,941267.5
2001,2,25,18,0,7.0,-10.0,26.0,2/25/2017 17:00,9.4,12,192426200.0,277099.5
2001,2,25,19,0,4.0,-12.0,27.0,2/25/2017 18:00,9.4,12,196308130.0,136716.95
2001,2,25,20,0,3.0,-11.0,31.0,2/25/2017 19:00,9.4,12,110331273.0,255219.1
2001,2,25,21,0,2.0,-9.0,40.0,2/25/2017 20:00,9.4,12,45774940.0,255219.1
2001,2,25,22,0,1.0,-9.0,43.0,2/25/2017 21:00,9.4,12,0.0,0.0
